2018-10-13 07:56:00, 0.0, 0.144
2018-10-13 07:57:00, 0.469, 0.146
2018-10-13 07:58:05, 0.277, 0.122
2018-10-13 07:59:12, 0.0, 0.369
2018-10-13 08:00:00, 0.0, 0.267
2018-10-13 08:01:00, 0.197, 0.0
2018-10-13 08:02:00, 0.0, 0.193
2018-10-13 08:03:02, 0.112, 0.314
2018-10-13 08:04:00, 0.301, 0.0
2018-10-13 08:05:00, 0.369, 0.194
2018-10-13 08:06:00, 0.0, 0.124
2018-10-13 08:07:00, 0.266, 0.0
2018-10-13 08:08:00, 0.18, 0.098
2018-10-13 08:09:00, 0.0, 0.213
2018-10-13 08:10:00, 0.0, 0.221
2018-10-13 08:11:00, 0.133, 0.0
2018-10-13 08:12:01, 0.0, 0.116
2018-10-13 08:13:00, 0.0, 0.138
2018-10-13 08:14:00, 0.141, 0.0
2018-10-13 08:15:00, 0.257, 0.239
2018-10-13 08:16:19, 0.0, 0.265
2018-10-13 08:17:00, 0.398, 0.222
2018-10-13 08:18:00, 0.0, 0.266
2018-10-13 08:19:05, 0.163, 0.216
2018-10-13 08:20:00, 0.0, 0.216
2018-10-13 08:21:00, 0.249, 0.097
2018-10-13 08:22:02, 0.309, 0.323
2018-10-13 08:23:00, 0.203, 0.219
2018-10-13 08:24:01, 0.0, 0.266
2018-10-13 08:25:05, 0.166, 0.296
2018-10-13 08:26:01, 0.0, 0.591
2018-10-13 08:27:14, 0.0, 0.115
2018-10-13 08:28:01, 0.0, 0.102
2018-10-13 08:29:00, 0.193, 0.0
2018-10-13 08:30:00, 0.164, 0.227
2018-10-13 08:31:00, 0.0, 0.209
2018-10-13 08:32:01, 0.183, 0.0
2018-10-13 08:33:33, 0.182, 0.787
2018-10-13 08:34:00, 0.167, 0.0
2018-10-13 08:35:17, 0.0, 0.149
2018-10-13 08:36:01, 0.0, 0.13
2018-10-13 08:37:02, 0.375, 0.0
2018-10-13 08:38:02, 0.116, 0.367
2018-10-13 08:39:03, 0.182, 0.0
2018-10-13 08:40:00, 0.322, 0.116
2018-10-13 08:41:08, 0.0, 0.164
2018-10-13 08:42:00, 0.0, 0.327
2018-10-13 08:43:01, 0.075, 0.0
2018-10-13 08:44:00, 0.177, 0.064
2018-10-13 08:45:00, 0.066, 0.0
2018-10-13 08:46:00, 0.208, 0.0
2018-10-13 08:47:00, 0.083, 0.285
2018-10-13 08:48:00, 0.215, 0.0
2018-10-13 08:49:02, 0.0, 0.247
2018-10-13 08:50:00, 0.13, 0.219
2018-10-13 08:51:00, 0.0, 0.219
2018-10-13 08:52:04, 0.0, 0.228
2018-10-13 08:53:00, 0.266, 0.195
2018-10-13 08:54:00, 0.371, 0.0
2018-10-13 08:55:00, 0.148, 0.549
2018-10-13 08:56:02, 0.098, 0.0
2018-10-13 08:57:00, 0.073, 0.087
2018-10-13 08:58:00, 0.068, 0.0
2018-10-13 08:59:15, 0.179, 0.0
2018-10-13 09:00:00, 0.0, 0.187
2018-10-13 09:01:15, 0.0, 0.23
2018-10-13 09:02:00, 0.0, 0.182
2018-10-13 09:03:09, 0.398, 0.0
2018-10-13 09:04:00, 0.266, 0.0
2018-10-13 09:05:13, 0.216, 0.0
2018-10-13 09:06:00, 0.19, 0.0
2018-10-13 09:07:00, 0.197, 0.0
2018-10-13 09:08:00, 0.0, 0.179
2018-10-13 09:09:00, 0.229, 0.0
2018-10-13 09:10:00, 0.0, 0.235
2018-10-13 09:11:00, 0.112, 0.0
2018-10-13 09:12:00, 0.224, 0.286
2018-10-13 09:13:00, 0.0, 0.277
2018-10-13 09:14:00, 0.0, 0.287
2018-10-13 09:15:01, 0.122, 0.0
2018-10-13 09:16:00, 0.0, 0.171
2018-10-13 09:17:15, 0.288, 0.371
2018-10-13 09:18:00, 0.179, 0.0
2018-10-13 09:19:00, 0.0, 0.146
2018-10-13 09:20:00, 0.0, 0.155
2018-10-13 09:21:04, 0.137, 0.0
2018-10-13 09:22:00, 0.501, 0.172
2018-10-13 09:23:02, 0.106, 0.0
2018-10-13 09:24:00, 0.0, 0.171
2018-10-13 09:25:00, 0.125, 0.124
2018-10-13 09:26:00, 0.0, 0.173
2018-10-13 09:27:00, 0.0, 0.279
2018-10-13 09:28:00, 0.293, 0.0
2018-10-13 09:29:01, 0.0, 0.191
2018-10-13 09:30:00, 0.243, 0.0
2018-10-13 09:31:00, 0.0, 0.209
2018-10-13 09:32:00, 0.0, 0.258
2018-10-13 09:33:00, 0.136, 0.0
2018-10-13 09:34:00, 0.0, 0.371
2018-10-13 09:35:00, 0.125, 0.0
2018-10-13 09:36:02, 0.268, 0.176
2018-10-13 09:37:00, 0.233, 0.219
2018-10-13 09:38:01, 0.192, 0.308
2018-10-13 09:39:01, 0.095, 0.193
2018-10-13 09:40:01, 0.197, 0.508
2018-10-13 09:41:00, 0.0, 0.13
2018-10-13 09:42:00, 0.0, 0.177
2018-10-13 09:43:00, 0.0, 0.467
2018-10-13 09:44:13, 0.0, 0.13
2018-10-13 09:45:20, 0.0, 0.327
2018-10-13 09:46:04, 0.226, 0.371
2018-10-13 09:47:00, 0.195, 0.239
2018-10-13 09:48:01, 0.107, 0.38
2018-10-13 09:49:02, 0.0, 0.348
2018-10-13 09:50:00, 0.154, 0.239
2018-10-13 09:51:00, 0.249, 0.308
2018-10-13 09:52:00, 0.0, 0.137
2018-10-13 09:53:01, 0.0, 0.13
2018-10-13 09:54:00, 0.18, 0.187
2018-10-13 09:55:00, 0.209, 0.0
2018-10-13 09:56:08, 0.166, 0.228
2018-10-13 09:57:15, 0.255, 0.0
2018-10-13 09:58:00, 0.0, 0.104
2018-10-13 09:59:01, 0.271, 0.128
2018-10-13 10:00:00, 0.087, 0.0
2018-10-13 10:01:00, 0.0, 0.266
2018-10-13 10:02:00, 0.19, 0.318
2018-10-13 10:03:00, 0.082, 0.0
2018-10-13 10:04:01, 0.09, 0.0
2018-10-13 10:05:13, 0.0, 0.146
2018-10-13 10:06:00, 0.164, 0.284
2018-10-13 10:07:07, 0.287, 0.0
